model_type,seed,action_mode,episode_id,step,success,episode_length,goal_delta_l2,goal_cosine_prev,action_prob_kl_from_prev,top1_action_changed_on_goal_update,entropy_after_update,top1_prob_after_update
baseline,1,sample,71,10,True,43,0.5702981352806091,0.9549776696531493,0.0005423100665211678,False,1.5469621419906616,0.46098366379737854
baseline,1,sample,71,20,True,43,0.4496849775314331,0.9885222215994679,0.0007788045331835747,False,0.949207067489624,0.7688268423080444
baseline,1,sample,71,30,True,43,0.3547162413597107,0.9884776352749415,8.019176311790943e-05,False,1.3320868015289307,0.5655049085617065
baseline,1,sample,71,40,True,43,0.43299445509910583,0.9917745596324115,9.024562314152718e-05,False,1.1795474290847778,0.6386091709136963
baseline,1,sample,72,10,True,39,0.41662871837615967,0.9799938863621842,8.646806236356497e-05,False,1.4549756050109863,0.4890889525413513
baseline,1,sample,72,20,True,39,0.31643494963645935,0.991343043757908,4.75514680147171e-05,False,1.1854705810546875,0.6763877272605896
baseline,1,sample,72,30,True,39,0.2975570559501648,0.991051830544115,0.00010317843407392502,False,1.007964849472046,0.7487435340881348
baseline,1,sample,73,10,True,27,0.42428651452064514,0.9795717608808653,0.018991436809301376,False,1.3059806823730469,0.5726156234741211
baseline,1,sample,73,20,True,27,0.40122389793395996,0.9961581467661271,0.01573599874973297,False,1.1828374862670898,0.6336489915847778
baseline,1,sample,74,10,True,32,0.29090985655784607,0.9930666335744108,7.215084042400122e-05,False,1.2498767375946045,0.6570568084716797
baseline,1,sample,74,20,True,32,0.3496100604534149,0.9856478495983899,0.007284845225512981,False,1.5233471393585205,0.4594253599643707
baseline,1,sample,74,30,True,32,0.526721179485321,0.9951900517844159,0.020186008885502815,False,1.069267749786377,0.6821075081825256
baseline,1,sample,75,10,True,36,0.5265178084373474,0.9631413500520429,1.1835851669311523,True,1.261904001235962,0.6029237508773804
baseline,1,sample,75,20,True,36,0.3501099944114685,0.9877103099339237,1.2345631122589111,True,1.2940428256988525,0.5854203701019287
baseline,1,sample,75,30,True,36,0.4296794831752777,0.989224100956814,0.022540776059031487,False,1.1666102409362793,0.6385831236839294
baseline,1,sample,76,10,True,65,0.3073207139968872,0.9893725020982038,0.0002789967693388462,False,1.687209129333496,0.38682857155799866
baseline,1,sample,76,20,True,65,0.2068176120519638,0.9942968205945765,0.00015738117508590221,False,1.694471836090088,0.38625866174697876
baseline,1,sample,76,30,True,65,0.17890097200870514,0.9953883534467489,0.8560070395469666,True,1.5771998167037964,0.46733659505844116
baseline,1,sample,76,40,True,65,0.22074167430400848,0.9935670742490191,0.00026187021285295486,False,1.8356906175613403,0.2906597852706909
baseline,1,sample,76,50,True,65,0.36373111605644226,0.9915671404200955,0.00010938686318695545,False,1.370389699935913,0.5671055912971497
baseline,1,sample,76,60,True,65,0.2823788523674011,0.9911076898871373,0.9521262645721436,True,1.3243988752365112,0.6095762252807617
baseline,1,sample,77,10,True,16,0.5885263681411743,0.9794474706347822,0.028726261109113693,False,1.35684072971344,0.5414352416992188
baseline,1,sample,78,10,True,20,0.31520330905914307,0.9903802363609127,3.1566829420626163e-05,False,1.3170404434204102,0.565459668636322
baseline,1,sample,79,10,True,31,0.3858463168144226,0.9897204968485532,4.91705141030252e-05,False,1.3624799251556396,0.5709282755851746
baseline,1,sample,79,20,True,31,0.2504638135433197,0.994153773877232,1.889919400215149,True,1.1386641263961792,0.6954460144042969
baseline,1,sample,79,30,True,31,0.5527496337890625,0.9829728659878523,3.78643162548542e-05,False,1.2976338863372803,0.5439289808273315
baseline,1,sample,80,10,True,42,0.5075812339782715,0.9829590792313978,0.0002989782951772213,False,1.3883191347122192,0.5843029022216797
baseline,1,sample,80,20,True,42,0.3052864670753479,0.9957699180057707,2.712709829211235e-05,False,1.357084035873413,0.5572953224182129
baseline,1,sample,80,30,True,42,0.3631778359413147,0.9906786781066932,0.2424030900001526,False,1.5908652544021606,0.46074849367141724
baseline,1,sample,80,40,True,42,0.5220169425010681,0.9966808399027228,0.032550275325775146,False,1.2585328817367554,0.5741713643074036
baseline,1,sample,81,10,True,23,0.5708661675453186,0.9598428943910065,0.00032652728259563446,False,1.2469090223312378,0.6078670620918274
baseline,1,sample,81,20,True,23,0.5296480655670166,0.996396380277869,0.025997793301939964,False,1.066185474395752,0.6834172606468201
baseline,1,sample,82,10,True,39,0.43589431047439575,0.9906056926880578,2.1800105571746826,True,0.9559639692306519,0.7665979266166687
baseline,1,sample,82,20,True,39,0.431153267621994,0.9837980795201511,0.41223400831222534,True,1.922667384147644,0.19559375941753387
baseline,1,sample,82,30,True,39,0.2656535804271698,0.9925430606026376,2.066619873046875,True,1.1981699466705322,0.6717348098754883
baseline,1,sample,83,10,True,34,0.3105505704879761,0.9879976133306728,0.31783121824264526,False,1.6769074201583862,0.31819385290145874
baseline,1,sample,83,20,True,34,0.3592488467693329,0.9860065174472807,0.018667060881853104,False,1.4116184711456299,0.5149822235107422
baseline,1,sample,83,30,True,34,0.607700765132904,0.9923076198290771,4.419789183884859e-05,False,1.0089811086654663,0.7040244340896606
baseline,1,sample,84,10,True,26,0.6402369737625122,0.9616678897475937,1.3354510068893433,True,1.104527235031128,0.6719953417778015
baseline,1,sample,84,20,True,26,0.5093481540679932,0.9943217262362433,1.2305480241775513,True,1.2433369159698486,0.6036067008972168
baseline,1,sample,85,10,True,59,0.2477242350578308,0.9920420797332673,0.31808698177337646,True,1.6875858306884766,0.4346894919872284
baseline,1,sample,85,20,True,59,0.31626197695732117,0.9843331245002669,0.0008128806948661804,False,1.873824119567871,0.2460816353559494
baseline,1,sample,85,30,True,59,0.20546585321426392,0.9923588393767879,0.0677848607301712,True,1.7072803974151611,0.38202226161956787
baseline,1,sample,85,40,True,59,0.4832742214202881,0.9903984800323163,2.7061572074890137,True,1.4377586841583252,0.5101577043533325
baseline,1,sample,85,50,True,59,0.46090418100357056,0.9894811664631432,0.13959413766860962,False,1.640069842338562,0.41211894154548645
baseline,1,sample,86,10,True,26,0.5254780054092407,0.9841297588502496,2.143075942993164,True,1.07135808467865,0.7211697101593018
baseline,1,sample,86,20,True,26,0.4187866151332855,0.98231636691068,1.7279542684555054,True,1.3386220932006836,0.6054747104644775
baseline,1,sample,87,10,True,29,0.5315693616867065,0.9690321553676662,0.0001973165199160576,False,1.3638367652893066,0.5429829955101013
baseline,1,sample,87,20,True,29,0.2957715392112732,0.9959974273310512,0.040025677531957626,False,1.3478271961212158,0.5461249351501465
baseline,1,sample,88,10,True,38,0.44060590863227844,0.9806832864421237,3.01798939704895,True,1.3501907587051392,0.5518344044685364
baseline,1,sample,88,20,True,38,0.17130860686302185,0.9968376839707886,1.6782054444774985e-05,False,1.455675721168518,0.5113272666931152
baseline,1,sample,88,30,True,38,0.2491094022989273,0.9948824486957387,4.7414665459655225e-05,False,1.375861406326294,0.5813409686088562
baseline,1,sample,89,10,True,33,0.5037821531295776,0.9702092113527161,0.8322232961654663,True,1.551732063293457,0.4433548152446747
baseline,1,sample,89,20,True,33,0.26296761631965637,0.9933989436122216,0.4579893946647644,False,1.338521122932434,0.5750369429588318
baseline,1,sample,89,30,True,33,0.32875874638557434,0.9955613753683688,2.768570266198367e-05,False,1.1868892908096313,0.6350114345550537
baseline,1,sample,90,10,True,26,0.4343929886817932,0.978590438813865,1.030221700668335,True,1.4529502391815186,0.5556753277778625
baseline,1,sample,90,20,True,26,0.29585251212120056,0.9932966101203901,5.059095565229654e-05,False,1.2560083866119385,0.622789204120636
baseline,1,sample,91,10,True,36,0.5414416193962097,0.9826222993315238,1.4360651969909668,True,1.387448787689209,0.5847100019454956
baseline,1,sample,91,20,True,36,0.25765737891197205,0.9956368054873087,0.876930296421051,True,1.3464407920837402,0.6023229956626892
baseline,1,sample,91,30,True,36,0.18968984484672546,0.99631822029906,0.020614583045244217,False,1.333754062652588,0.580761730670929
baseline,1,sample,92,10,True,33,0.44174322485923767,0.9838394239654132,0.013526737689971924,False,1.3576610088348389,0.5407010912895203
baseline,1,sample,92,20,True,33,0.29448366165161133,0.9905517831850148,0.00795695185661316,False,1.4178385734558105,0.5309581160545349
baseline,1,sample,92,30,True,33,0.8760337233543396,0.9636075283272832,2.228564739227295,True,0.6257767677307129,0.8649332523345947
baseline,1,sample,93,10,True,45,0.5094926953315735,0.9811218709948077,1.7583400011062622,True,1.3231689929962158,0.6105493307113647
baseline,1,sample,93,20,True,45,0.34822431206703186,0.992766151166949,0.0331006720662117,False,1.365450382232666,0.5364015102386475
baseline,1,sample,93,30,True,45,0.5902072191238403,0.9833906249789351,0.16865655779838562,False,1.5947740077972412,0.443798303604126
baseline,1,sample,93,40,True,45,0.5418121218681335,0.9877316828403219,0.0022039897739887238,False,1.531318187713623,0.4963149428367615
baseline,1,sample,94,10,True,52,0.4514239430427551,0.9885756664556732,0.003951702732592821,False,1.4330565929412842,0.5220906734466553
baseline,1,sample,94,20,True,52,0.24213963747024536,0.9937457265630676,0.10884587466716766,False,1.5065537691116333,0.4794594943523407
baseline,1,sample,94,30,True,52,0.1955987513065338,0.9965213797785464,1.9941301345825195,True,1.0360277891159058,0.7390995025634766
baseline,1,sample,94,40,True,52,0.31790053844451904,0.9895031157915082,5.380832590162754e-05,False,1.369955062866211,0.5374165773391724
baseline,1,sample,94,50,True,52,0.44078895449638367,0.9941269384959077,1.6469100955873728e-05,False,1.327012062072754,0.5227447152137756
baseline,1,sample,95,10,True,39,0.26672273874282837,0.9906096361708868,0.654044508934021,True,1.8049589395523071,0.340363085269928
baseline,1,sample,95,20,True,39,0.3029322922229767,0.9914102672324557,1.770359754562378,True,1.1741831302642822,0.6848654747009277
baseline,1,sample,95,30,True,39,0.497894287109375,0.9724558640373617,0.00018535228446125984,False,1.1401033401489258,0.6570322513580322
baseline,1,sample,96,10,True,32,0.5262773036956787,0.9624137457770661,0.9579638838768005,True,1.452399730682373,0.5118366479873657
baseline,1,sample,96,20,True,32,0.4034726917743683,0.9934570757984937,0.0001213450450450182,False,1.3723868131637573,0.535378634929657
baseline,1,sample,96,30,True,32,0.719391942024231,0.9667119637952128,2.3985040187835693,True,0.8825942277908325,0.7882260084152222
baseline,1,sample,97,10,True,36,0.4073302745819092,0.9878252817961742,0.0046962834894657135,False,1.3744313716888428,0.5439323782920837
baseline,1,sample,97,20,True,36,0.2990328371524811,0.9926055878793656,3.976444713771343e-05,False,1.2527559995651245,0.6245790719985962
baseline,1,sample,97,30,True,36,0.3409452438354492,0.9888193085428171,2.4207303524017334,True,1.1154401302337646,0.7040966153144836
baseline,1,sample,98,10,True,34,0.41482454538345337,0.9793729733597157,0.03790176287293434,False,1.323929786682129,0.5624661445617676
baseline,1,sample,98,20,True,34,0.4624094069004059,0.9757719696355532,0.00020354893058538437,False,1.304933786392212,0.5810303092002869
baseline,1,sample,98,30,True,34,0.7398862242698669,0.9728806900366477,2.6044774055480957,True,0.5929930210113525,0.8749562501907349
baseline,1,sample,99,10,True,52,0.28719136118888855,0.9918992686407937,2.1468677520751953,True,1.1676850318908691,0.6841140389442444
baseline,1,sample,99,20,True,52,0.3093684911727905,0.9891580528952607,0.004654461517930031,False,1.3677356243133545,0.5520743131637573
baseline,1,sample,99,30,True,52,0.29495155811309814,0.9901742105843835,4.997663199901581e-05,False,1.4166069030761719,0.5124269723892212
baseline,1,sample,99,40,True,52,0.3568582832813263,0.9947392204153391,1.0004024505615234,True,1.2229148149490356,0.6139642596244812
baseline,1,sample,99,50,True,52,0.48312923312187195,0.9842917863948041,0.00016372441314160824,False,0.5974390506744385,0.8737212419509888
baseline,1,sample,100,10,True,57,0.4026198387145996,0.9839268825430695,1.0254082679748535,True,1.4472699165344238,0.5584924221038818
baseline,1,sample,100,20,True,57,0.307934433221817,0.9891290153163399,5.247257649898529e-05,False,1.4366123676300049,0.5016074776649475
baseline,1,sample,100,30,True,57,0.178664430975914,0.9966489691145128,2.1431944333016872e-05,False,1.6951618194580078,0.3980390727519989
baseline,1,sample,100,40,True,57,0.2401931881904602,0.9948806323546695,4.7528999857604504e-05,False,1.3186700344085693,0.6021373867988586
baseline,1,sample,100,50,True,57,0.25018998980522156,0.9959787268389452,1.530306339263916,True,0.9442468881607056,0.7383794784545898
baseline,1,argmax,1,10,True,14,0.508773922920227,0.993387178748018,0.01257279235869646,False,1.1890286207199097,0.630232572555542
baseline,1,argmax,2,10,True,22,0.5406502485275269,0.9952923014793047,1.9536385536193848,True,1.1293959617614746,0.6997444033622742
baseline,1,argmax,2,20,True,22,0.6059176325798035,0.9801272598577869,0.02570207789540291,False,1.0743070840835571,0.6798168420791626
baseline,1,argmax,3,10,True,88,0.2045518159866333,0.9943664814876019,0.06705140322446823,True,1.6936806440353394,0.3875170052051544
baseline,1,argmax,3,20,True,88,0.15302155911922455,0.9958672349531875,0.0687420591711998,True,1.6975674629211426,0.3866872787475586
baseline,1,argmax,3,30,True,88,0.13743513822555542,0.9967777100784383,0.06913623213768005,True,1.7030484676361084,0.38558700680732727
baseline,1,argmax,3,40,True,88,0.12793508172035217,0.9972881005690601,0.06912428140640259,True,1.7083215713500977,0.38476189970970154
baseline,1,argmax,3,50,True,88,0.12055329978466034,0.9975654468720839,0.06892812252044678,True,1.7131834030151367,0.3840882480144501
baseline,1,argmax,3,60,True,88,0.11422501504421234,0.9977143162594503,0.06845521181821823,True,1.7179888486862183,0.3832330107688904
baseline,1,argmax,3,70,True,88,0.10860948264598846,0.9977932410271054,0.06788903474807739,True,1.7225598096847534,0.3823182284832001
baseline,1,argmax,3,80,True,88,0.3659507632255554,0.9849256963194994,0.0176495723426342,False,1.3980242013931274,0.523511528968811
baseline,1,argmax,4,10,True,19,0.5610327124595642,0.9579107196781549,1.06612229347229,True,1.4341487884521484,0.519133448600769
baseline,1,argmax,5,10,True,20,0.4369845390319824,0.9791920850681617,1.2862643003463745,True,1.4520708322525024,0.5561102032661438
baseline,1,argmax,6,10,True,18,0.29041415452957153,0.9902684794763581,1.720176100730896,True,1.1806994676589966,0.6821818947792053
baseline,1,argmax,7,10,True,15,0.4775872826576233,0.9883984299006415,2.153534173965454,True,1.0674434900283813,0.7225309014320374
baseline,1,argmax,8,10,True,21,0.5193801522254944,0.9621848829971983,1.1365413665771484,True,1.2993431091308594,0.5863097310066223
baseline,1,argmax,8,20,True,21,0.6558902263641357,0.9949236586995223,4.386693954467773,True,1.4072786569595337,0.49024179577827454
baseline,1,argmax,9,10,True,18,0.31886035203933716,0.9903284002089261,0.005108419805765152,False,1.3764677047729492,0.5479133129119873
baseline,1,argmax,10,10,True,19,0.47296032309532166,0.9718974167413066,0.8584120869636536,True,1.4917434453964233,0.4777430593967438
baseline,1,argmax,11,10,True,88,0.2045518159866333,0.9943664814876019,0.06705140322446823,True,1.6936806440353394,0.3875170052051544
baseline,1,argmax,11,20,True,88,0.15302155911922455,0.9958672349531875,0.0687420591711998,True,1.6975674629211426,0.3866872787475586
baseline,1,argmax,11,30,True,88,0.13743513822555542,0.9967777100784383,0.06913623213768005,True,1.7030484676361084,0.38558700680732727
baseline,1,argmax,11,40,True,88,0.12793508172035217,0.9972881005690601,0.06912428140640259,True,1.7083215713500977,0.38476189970970154
baseline,1,argmax,11,50,True,88,0.12055329978466034,0.9975654468720839,0.06892812252044678,True,1.7131834030151367,0.3840882480144501
baseline,1,argmax,11,60,True,88,0.11422501504421234,0.9977143162594503,0.06845521181821823,True,1.7179888486862183,0.3832330107688904
